"","word","positive","negative","freq","idf"
"3260","comfort",0.038,0,264,4.76659306049153
"3261","iadcolony",0.038,0,7,8.21431045778858
"3262","feels",0.038,0,22,7.06917815348558
"3263","newland",0.038,0,25,8.36846113761584
"3264","hatjoullis",0.038,0,9,8.21431045778858
"3265","reinstated",0.038,0,10,7.96299602950767
"3266","metastatic",0.118,0.082,87,5.91172536479453
"3267","shanghai",0.116,0.08,339,4.41082762093564
"3268","acknowledged",0.036,0,23,7.11569816912047
"3269","akershus",0.036,0,81,6.18992869329177
"3270","complementary",0.044,0.008,182,5.08504679161007
"3271","complexity",0.11,0.074,122,5.50626025668637
"3272","connecting",0.036,0,126,5.45069040553156
"3273","designed",0.048,0.012,641,3.82339487569745
"3274","emerging",0.046,0.01,432,4.25213766867496
"3275","emphasizes",0.036,0,24,6.98216677649595
"3276","enhancement",0.036,0,160,5.45974024105148
"3277","fax",0.04,0.004,92,5.70587331059038
"3278","fleets",0.042,0.006,82,5.97056586481747
"3279","glovis",0.082,0.046,36,7.59527124938236
"3280","locally",0.038,0.002,119,5.46887272461475
"3281","property",0.124,0.088,1772,3.22972584089227
"3282","prorata",0.044,0.008,73,5.88355448782784
"3283","specialist",0.04,0.004,249,4.79892844113447
"3284","standardised",0.044,0.008,38,6.57670166838778
"3285","tier",0.042,0.006,526,4.37947709105156
"3286","transparent",0.038,0.002,69,6.01708588045236
"3287","turbulent",0.036,0,19,7.21578162767745
"3288","utmost",0.036,0,36,6.60487254535448
"3289","visitors",0.036,0,28,7.02472639091474
"3290","fiber",0.132,0.096,55,6.54930269419967
"3291","fragmented",0.036,0,14,7.52116327722863
"3292","honoured",0.04,0.004,34,6.66371304537741
"3293","pick",0.036,0,34,6.90212406882241
"3294","dissolved",0.036,0,25,6.98216677649595
"3295","joensen",0.036,0,12,7.76232533404552
"3296","winner",0.036,0,76,5.92611410224663
"3297","peterson",0.036,0,14,7.76232533404552
"3298","goto",0.036,0,10,7.85763551384985
"3299","insead",0.036,0,19,7.21578162767745
"3300","businesstobusiness",0.036,0,16,7.38763188460411
"3301","grundingen",0.052,0.016,18,7.26984884894773
"3302","properly",0.036,0,18,7.45217040574168
"3303","unitech",0.036,0,10,8.36846113761584
"3304","appreciates",0.036,0,21,7.11569816912047
"3305","decommission",0.046,0.01,12,7.67531395705589
"3306","reopening",0.036,0,30,7.21578162767745
"3307","sousa",0.142,0.108,43,6.86438374083956
"3308","aluminium",0.046,0.012,161,5.92611410224663
"3309","archive",0.034,0,20,7.67531395705589
"3310","continental",0.042,0.008,911,3.50220956097314
"3311","crows",0.034,0,43,7.21578162767745
"3312","detects",0.07,0.036,29,6.90212406882241
"3313","digre",0.036,0.002,37,6.86438374083956
"3314","foundation",0.044,0.01,587,4.06439604441167
"3315","justice",0.15,0.116,50,6.35355811707357
"3316","lots",0.034,0,25,7.21578162767745
"3317","memorandum",0.108,0.074,220,4.98973661180574
"3318","nicosia",0.118,0.084,18,7.26984884894773
"3319","objectives",0.04,0.006,205,5.11036459959436
"3320","petróleo",0.064,0.03,32,6.79292477685742
"3321","scandinavia",0.052,0.018,386,4.58049078085767
"3322","southwest",0.034,0,45,6.37603097292563
"3323","confirmed",0.094,0.06,302,4.52900882502253
"3324","livestock",0.128,0.094,19,7.67531395705589
"3325","terrestrial",0.034,0,7,8.36846113761584
"3326","nordjyllandsværket",0.034,0,25,8.36846113761584
"3327","contrary",0.034,0,25,7.11569816912047
"3328","herning",0.034,0,160,5.68288379236569
"3329","landscapes",0.056,0.022,24,7.52116327722863
"3330","macro",0.092,0.058,37,6.63386008222773
"3331","jónas",0.034,0,18,7.38763188460411
"3332","tissues",0.034,0,13,7.96299602950767
"3333","cambridge",0.034,0,10,8.08077906516406
"3334","bjordal",0.034,0,9,8.21431045778858
"3335","woodside",0.034,0,29,7.59527124938236
"3336","fivemonth",0.034,0,8,8.08077906516406
"3337","pétroles",0.034,0,7,8.21431045778858
"3338","happening",0.034,0,14,7.52116327722863
"3339","bollsta",0.034,0,14,8.08077906516406
"3340","miner",0.034,0,10,8.21431045778858
"3341","adds",0.044,0.012,381,4.28248482506425
"3342","chronic",0.108,0.076,79,6.08268316293817
"3343","cover",0.092,0.06,370,4.33127498923369
"3344","demo",0.032,0,28,7.21578162767745
"3345","documents",0.066,0.034,487,4.15633353973735
"3346","elderly",0.052,0.02,21,7.26984884894773
"3347","expenditure",0.032,0,73,6.0330862217988
"3348","hafnias",0.032,0,29,7.11569816912047
"3349","heavily",0.05,0.018,73,5.88355448782784
"3350","inclusive",0.05,0.018,80,5.81641518499021
"3351","internationally",0.046,0.014,231,4.74857455498885
"3352","invest",0.144,0.112,709,3.93566217756853
"3353","little",0.046,0.014,49,6.42255098856052
"3354","ncs",0.076,0.044,227,5.21146071646572
"3355","obn",0.086,0.054,85,6.44664854013959
"3356","operated",0.054,0.022,739,3.69252188073954
"3357","powering",0.032,0,35,6.66371304537741
"3358","prospects",0.036,0.004,168,5.16300833307978
"3359","ranks",0.032,0,36,6.60487254535448
"3360","ratios",0.034,0.002,36,6.75902322518174
"3361","søn",0.032,0,49,7.02472639091474
"3362","twoyear",0.056,0.024,121,5.5550504208558
"3363","trustees",0.032,0,40,6.98216677649595
"3364","infiltration",0.034,0.002,11,7.85763551384985
"3365","ridge",0.066,0.034,27,7.11569816912047
"3366","finalisation",0.032,0,11,7.76232533404552
"3367","jackups",0.032,0,19,7.32700726278768
"3368","congratulate",0.032,0,24,6.98216677649595
"3369","intense",0.044,0.012,15,7.45217040574168
"3370","feeding",0.032,0,52,6.42255098856052
"3371","efw",0.032,0,10,8.36846113761584
"3372","dilutive",0.036,0.004,34,6.66371304537741
"3373","radionuclide",0.032,0,10,8.36846113761584
"3374","cooled",0.032,0,6,8.36846113761584
"3375","goetsch",0.032,0,10,8.36846113761584
"3376","miners",0.032,0,17,7.45217040574168
"3377","billy",0.032,0,14,7.96299602950767
"3378","tcells",0.032,0,16,7.85763551384985
"3379","add",0.07,0.04,338,4.48346680457561
"3380","axis",0.036,0.006,38,7.02472639091474
"3381","bholdings",0.03,0,33,6.82801609666869
"3382","clarified",0.03,0,25,6.94134478197569
"3383","confirm",0.124,0.094,268,4.66305238155069
"3384","customizable",0.03,0,19,7.21578162767745
"3385","domain",0.046,0.016,94,5.79077275437687
"3386","fobs",0.086,0.056,70,5.92611410224663
"3387","highlight",0.108,0.078,41,6.49665896071425
"3388","hope",0.034,0.004,137,5.3160335203853
"3389","introduced",0.082,0.052,148,5.21857818423459
"3390","jorgenwieseporsmyrveidekkeno",0.03,0,14,7.52116327722863
"3391","kallestad",0.03,0,41,6.52263444711751
"3392","kjesbu",0.03,0,30,7.11569816912047
"3393","looks",0.03,0,111,5.46887272461475
"3394","meal",0.03,0,45,6.63386008222773
"3395","naval",0.032,0.002,95,5.8697611656955
"3396","pursue",0.088,0.058,317,4.45643813218769
"3397","reaches",0.03,0,25,6.94134478197569
"3398","signing",0.074,0.044,470,4.07800169646745
"3399","subcontractors",0.03,0,61,6.18992869329177
"3400","substantially",0.05,0.02,185,4.97843705655181
"3401","ticket",0.03,0,45,6.63386008222773
"3402","tough",0.034,0.004,47,6.37603097292563
"3403","transformational",0.094,0.064,62,6.13486891610874
"3404","visible",0.03,0,34,6.69448470404417
"3405","voice",0.032,0.002,24,7.26984884894773
"3406","sepsis",0.03,0,28,7.67531395705589
"3407","sjølyst",0.03,0,11,7.76232533404552
"3408","characterizes",0.03,0,8,8.08077906516406
"3409","compromise",0.03,0,27,7.26984884894773
"3410","earn",0.03,0,27,7.1644883332899
"3411","physics",0.03,0,25,7.06917815348558
"3412","visigon",0.076,0.046,50,7.76232533404552
"3413","wilpride",0.068,0.038,12,7.85763551384985
"3414","centered",0.03,0,10,7.85763551384985
"3415","sommernes",0.03,0,11,7.76232533404552
"3416","men",0.038,0.008,52,6.3315792103548
"3417","turbo",0.03,0,20,8.21431045778858
"3418","tycoon",0.03,0,12,7.85763551384985
"3419","albras",0.03,0,25,8.08077906516406
"3420","bmg",0.03,0,9,8.21431045778858
"3421","overdraft",0.03,0,30,7.1644883332899
"3422","cybersecurity",0.03,0,29,7.21578162767745
"3423","gmcsf",0.03,0,21,8.21431045778858
"3424","nilson",0.03,0,10,7.96299602950767
"3425","genetics",0.03,0,31,7.21578162767745
"3426","harm",0.03,0,11,7.85763551384985
"3427","ellinghydrogenprocom",0.03,0,6,8.36846113761584
"3428","simulations",0.03,0,8,8.21431045778858
"3429","proceeding",0.076,0.048,60,6.11716933900934
"3430","anywhere",0.09,0.062,55,6.24819760141575
"3431","college",0.03,0.002,95,5.89754072980258
"3432","course",0.104,0.076,462,4.0802874117483
"3433","define",0.066,0.038,37,6.54930269419967
"3434","depending",0.096,0.068,163,5.08504679161007
"3435","fraction",0.068,0.04,96,5.63843202979485
"3436","gamre",0.028,0,122,5.35619956211064
"3437","gylvik",0.042,0.014,87,6.31007300513383
"3438","hafnia",0.072,0.044,187,6.09977759629747
"3439","hermansen",0.028,0,30,7.21578162767745
"3440","include",0.058,0.03,1674,2.83837089305554
"3441","leaving",0.03,0.002,92,5.68288379236569
"3442","marked",0.042,0.014,82,5.77819397217001
"3443","moe",0.028,0,89,5.8035117801543
"3444","perfectly",0.028,0,91,5.71756935035358
"3445","personalisation",0.028,0,8,8.21431045778858
"3446","psimonsenavancegascom",0.028,0,26,6.90212406882241
"3447","rederi",0.126,0.098,60,6.31007300513383
"3448","reductions",0.094,0.066,203,4.96726375595368
"3449","running",0.058,0.03,186,5.03032189192082
"3450","stimulation",0.028,0,29,6.98216677649595
"3451","thus",0.072,0.044,644,3.76662985289326
"3452","way",0.04,0.012,956,3.41263408001458
"3453","working",0.102,0.074,2215,2.64542084635522
"3454","yearoveryear",0.028,0,43,6.60487254535448
"3455","procalcitonin",0.028,0,17,8.36846113761584
"3456","asics",0.028,0,12,8.21431045778858
"3457","escalation",0.16,0.132,38,6.90212406882241
"3458","maryland",0.028,0,18,7.59527124938236
"3459","deferrals",0.028,0,12,7.85763551384985
"3460","ethics",0.028,0,56,6.42255098856052
"3461","osenyse",0.028,0,8,8.08077906516406
"3462","upington",0.028,0,16,8.21431045778858
"3463","havi",0.09,0.062,24,7.96299602950767
"3464","seeker",0.028,0,7,8.36846113761584
"3465","silos",0.028,0,6,8.36846113761584
"3466","database",0.028,0,37,6.75902322518174
"3467","cebina",0.054,0.026,51,8.21431045778858
"3468","maximus",0.028,0,51,7.96299602950767
"3469","diagenics",0.034,0.006,14,8.36846113761584
"3470","tens",0.028,0,12,7.67531395705589
"3471","everest",0.028,0,9,8.36846113761584
"3472","hugosson",0.028,0,7,8.36846113761584
"3473","idex",0.028,0,1939,4.61895706168547
"3474","companion",0.062,0.036,44,6.42255098856052
"3475","adapted",0.03,0.004,121,5.41528847848064
"3476","akers",0.026,0,127,6.00133752348422
"3477","authenticate",0.03,0.004,17,7.38763188460411
"3478","authors",0.028,0.002,18,7.32700726278768
"3479","buildings",0.032,0.006,766,3.92973915926541
"3480","changing",0.048,0.022,149,5.19737597658399
"3481","freeing",0.026,0,13,7.67531395705589
"3482","hightech",0.026,0,79,5.8697611656955
"3483","idle",0.146,0.12,76,5.98583333694826
"3484","iii",0.136,0.11,347,4.51477370920066
"3485","incredibly",0.026,0,45,6.39902049115033
"3486","indication",0.054,0.028,129,5.40663041573753
"3487","jansson",0.026,0,22,7.52116327722863
"3488","kverneland",0.026,0,27,7.52116327722863
"3489","least",0.028,0.002,366,4.3195789494705
"3490","logical",0.12,0.094,36,6.57670166838778
"3491","manifolds",0.026,0,28,7.02472639091474
"3492","matured",0.026,0,25,6.98216677649595
"3493","mergers",0.032,0.006,110,5.8697611656955
"3494","miami",0.026,0,110,5.66041093651363
"3495","organizes",0.026,0,18,7.26984884894773
"3496","played",0.174,0.148,151,5.37272886406185
"3497","predictability",0.042,0.016,42,6.49665896071425
"3498","prognosis",0.032,0.006,46,6.37603097292563
"3499","ryssdal",0.026,0,85,6.11716933900934
"3500","smaller",0.042,0.016,199,4.9562139197671
"3501","solna",0.026,0,15,7.96299602950767
"3502","trades",0.03,0.004,118,5.50626025668637
"3503","truck",0.028,0.002,119,5.69431248818931
"3504","upgraded",0.052,0.026,173,5.14958531274764
"3505","cargoes",0.054,0.028,119,6.13486891610874
"3506","patterns",0.026,0,64,6.11716933900934
"3507","aspects",0.148,0.122,104,5.5651007567093
"3508","dispute",0.098,0.072,90,5.98583333694826
"3509","differentiate",0.026,0,25,6.98216677649595
"3510","converting",0.196,0.17,134,5.3160335203853
"3511","applicants",0.036,0.01,23,7.06917815348558
"3512","highway",0.026,0,25,7.11569816912047
"3513","wealthtech",0.026,0,16,7.67531395705589
"3514","kidney",0.026,0,21,7.96299602950767
"3515","potassium",0.046,0.02,33,7.52116327722863
"3516","pdl",0.026,0,13,8.08077906516406
"3517","emphasizing",0.026,0,8,8.08077906516406
"3518","milveden",0.026,0,11,8.36846113761584
"3519","prospectuses",0.026,0,19,7.32700726278768
"3520","toyota",0.026,0,50,7.32700726278768
"3521","basins",0.026,0,58,6.20897688826247
"3522","rolloff",0.026,0,9,8.36846113761584
"3523","rollon",0.026,0,9,8.36846113761584
"3524","freedom",0.062,0.038,28,6.90212406882241
"3525","populations",0.06,0.036,54,6.18992869329177
"3526","alone",0.064,0.04,124,5.39804667204614
"3527","arranged",0.04,0.016,57,6.11716933900934
"3528","bidirectional",0.046,0.022,10,7.96299602950767
"3529","capacity",0.154,0.13,2888,2.69342113182529
"3530","categories",0.032,0.008,92,5.8035117801543
"3531","compete",0.026,0.002,33,6.72623340235875
"3532","concern",0.054,0.03,64,6.09977759629747
"3533","displays",0.028,0.004,49,6.37603097292563
"3534","eliminating",0.05,0.026,36,6.69448470404417
"3535","grieg",0.026,0.002,391,5.45069040553156
"3536","grumman",0.024,0,21,7.76232533404552
"3537","interoperability",0.088,0.064,35,6.79292477685742
"3538","kenneththuwesternbulkcom",0.024,0,7,8.21431045778858
"3539","longer",0.122,0.098,337,4.4333728592567
"3540","marketplaces",0.026,0.002,146,5.68288379236569
"3541","mind",0.024,0,39,6.49665896071425
"3542","obsrv",0.024,0,8,8.08077906516406
"3543","ordered",0.064,0.04,129,5.41528847848064
"3544","paid",0.028,0.004,1105,3.3336753832873
"3545","privilege",0.024,0,35,6.60487254535448
"3546","programmes",0.024,0,90,5.85615551363972
"3547","requesting",0.024,0,33,6.94134478197569
"3548","role",0.056,0.032,1174,3.37350365623881
"3549","site",0.078,0.054,935,3.64699049593159
"3550","succeed",0.026,0.002,152,5.19737597658399
"3551","success",0.088,0.064,766,3.57681138468513
"3552","period",0.098,0.074,4940,2.04589589768855
"3553","setting",0.122,0.098,159,5.26238080689298
"3554","offloading",0.044,0.02,75,5.89754072980258
"3555","inmarket",0.024,0,10,7.85763551384985
"3556","paragraph",0.024,0,31,6.86438374083956
"3557","thinking",0.024,0,19,7.21578162767745
"3558","cognite",0.026,0.002,63,7.21578162767745
"3559","imported",0.072,0.048,28,6.94134478197569
"3560","mental",0.024,0,16,7.85763551384985
"3561","aftermarket",0.024,0,21,7.1644883332899
"3562","calloff",0.064,0.04,55,6.49665896071425
"3563","reorganization",0.024,0,52,6.57670166838778
"3564","halfyearly",0.024,0,11,7.85763551384985
"3565","maltese",0.024,0,10,7.96299602950767
"3566","forgetdiabetes",0.024,0,14,8.36846113761584
"3567","unconventional",0.024,0,14,7.76232533404552
"3568","idemia",0.024,0,70,7.21578162767745
"3569","noncash",0.162,0.14,51,6.37603097292563
"3570","allocate",0.094,0.072,42,6.42255098856052
"3571","atlantic",0.064,0.042,683,4.26857639501812
"3572","concluded",0.056,0.034,545,3.91799734138873
"3573","economically",0.036,0.014,44,6.47134115272996
"3574","eight",0.026,0.004,402,4.31378183178617
"3575","etholmidsøe",0.228,0.206,73,6.18992869329177
"3576","exception",0.038,0.016,36,6.57670166838778
"3577","financially",0.078,0.056,68,5.97056586481747
"3578","fullyear",0.13,0.108,94,5.84273249330758
"3579","functions",0.034,0.012,209,4.98973661180574
"3580","injection",0.172,0.15,94,5.94071290166779
"3581","insight",0.042,0.02,255,5.00692901234611
"3582","interstitial",0.038,0.016,11,7.85763551384985
"3583","intervention",0.13,0.108,174,5.21146071646572
"3584","langballe",0.022,0,64,6.00133752348422
"3585","libor",0.022,0,29,6.86438374083956
"3586","maintaining",0.04,0.018,169,5.08504679161007
"3587","malaysia",0.022,0,316,4.68375705491238
"3588","mitigating",0.038,0.016,44,6.60487254535448
"3589","nearly",0.052,0.03,204,4.95073445400247
"3590","parts",0.048,0.026,450,4.16875605973591
"3591","personal",0.04,0.018,418,4.49726012670795
"3592","philosophy",0.022,0,31,6.72623340235875
"3593","placed",0.05,0.028,333,4.4236483093647
"3594","relapsed",0.166,0.144,54,6.54930269419967
"3595","saves",0.024,0.002,34,6.75902322518174
"3596","tenure",0.036,0.014,81,5.84273249330758
"3597","timely",0.056,0.034,109,5.48739177238199
"3598","universal",0.024,0.002,72,6.11716933900934
"3599","unnamed",0.022,0,14,7.67531395705589
"3600","machinery",0.038,0.016,71,6.09977759629747
"3601","isolated",0.022,0,16,7.45217040574168
"3602","quorum",0.022,0,36,6.79292477685742
"3603","readouts",0.022,0,11,7.76232533404552
"3604","rocks",0.022,0,22,7.45217040574168
"3605","formfactor",0.022,0,7,8.36846113761584
"3606","whitelabel",0.022,0,12,7.96299602950767
"3607","scm",0.022,0,41,7.32700726278768
"3608","lacking",0.022,0,17,7.38763188460411
"3609","infrastructures",0.022,0,11,7.96299602950767
"3610","herlofsen",0.022,0,28,7.32700726278768
"3611","debut",0.022,0,7,8.21431045778858
"3612","coring",0.022,0,20,7.32700726278768
"3613","crops",0.022,0,16,7.85763551384985
"3614","alcohol",0.026,0.004,20,8.36846113761584
"3615","saturday",0.022,0,15,7.52116327722863
"3616","consolidates",0.022,0,14,7.59527124938236
"3617","principally",0.022,0,13,7.59527124938236
"3618","køhlergruppen",0.022,0,12,8.36846113761584
"3619","powertogas",0.022,0,10,8.08077906516406
"3620","exhibition",0.06,0.04,26,7.06917815348558
"3621","applying",0.02,0,63,6.0330862217988
"3622","bids",0.022,0.002,15,7.45217040574168
"3623","complaints",0.032,0.012,135,5.3160335203853
"3624","continent",0.028,0.008,29,6.79292477685742
"3625","coscos",0.02,0,9,7.96299602950767
"3626","costperfunction",0.02,0,33,6.66371304537741
"3627","diesel",0.058,0.038,102,5.74137999904729
"3628","esa",0.098,0.078,31,7.06917815348558
"3629","image",0.052,0.032,277,5.21146071646572
"3630","indicated",0.05,0.03,132,5.39804667204614
"3631","input",0.094,0.074,105,5.70587331059038
"3632","marathon",0.022,0.002,51,6.69448470404417
"3633","mean",0.032,0.012,66,5.98583333694826
"3634","mediatek",0.02,0,21,7.52116327722863
"3635","msek",0.02,0,150,6.00133752348422
"3636","permission",0.03,0.01,60,6.289019595936
"3637","recycled",0.028,0.008,174,5.40663041573753
"3638","relies",0.02,0,11,7.76232533404552
"3639","smartpackaging",0.02,0,30,6.79292477685742
"3640","swedbank",0.024,0.004,267,4.72649860328965
"3641","thirty",0.02,0,24,7.11569816912047
"3642","transporting",0.024,0.004,55,6.20897688826247
