"word","positive","negative","freq","idf"
"accepting",0.068,0,29,7.45217040574168
"knowlton",0.068,0,13,7.59527124938236
"novartis",0.068,0,15,7.76232533404552
"sis",0.068,0,44,8.21431045778858
"encompassing",0.068,0,18,7.26984884894773
"cardholders",0.068,0,10,7.85763551384985
"achieved",0.096,0.03,498,4.09179501859978
"cnecttm",0.066,0,39,6.63386008222773
"complement",0.066,0,114,5.45069040553156
"congress",0.174,0.108,115,5.85615551363972
"crux",0.094,0.028,29,6.79292477685742
"effective",0.09,0.024,1209,3.21228353822892
"family",0.072,0.006,356,4.48346680457561
"farstad",0.126,0.06,170,5.77819397217001
"frictionless",0.136,0.07,30,6.79292477685742
"gentians",0.104,0.038,46,6.94134478197569
"lois",0.066,0,12,7.76232533404552
"opensensetm",0.11,0.044,31,6.90212406882241
"patient",0.204,0.138,459,4.58049078085767
"pupils",0.066,0,61,6.39902049115033
"purchased",0.098,0.032,1020,3.70345095127173
"thermalt",0.148,0.082,38,6.52263444711751
"trial",0.246,0.18,775,4.43663550489151
"vascular",0.278,0.212,71,6.86438374083956
"climatesmart",0.072,0.006,24,7.45217040574168
"mms",0.076,0.01,40,7.76232533404552
"advancements",0.066,0,16,7.45217040574168
"salten",0.066,0,17,8.21431045778858
"adc",0.066,0,8,8.21431045778858
"watt",0.066,0,8,8.08077906516406
"manifold",0.066,0,20,7.26984884894773
"mikko",0.066,0,9,8.21431045778858
"strait",0.066,0,16,7.59527124938236
"reaction",0.066,0,13,7.59527124938236
"peptide",0.066,0,26,7.06917815348558
"art",0.066,0.002,127,5.34803625147148
"believe",0.072,0.008,820,3.52821882944826
"bengaluru",0.182,0.118,105,5.51582970770252
"cancelled",0.126,0.062,183,5.06035417901969
"confirmation",0.126,0.062,543,4.16128404489721
"coronavirus",0.078,0.014,145,5.47808937971967
"dale",0.14,0.076,103,5.52549161861426
"designers",0.288,0.224,29,7.06917815348558
"emphasized",0.064,0,19,7.26984884894773
"ext",0.064,0,109,5.46887272461475
"extensions",0.17,0.106,150,5.32393869989242
"extraction",0.064,0,64,6.35355811707357
"houeland",0.074,0.01,29,6.79292477685742
"influence",0.206,0.142,49,6.31007300513383
"investing",0.07,0.006,212,4.95073445400247
"joachimhouelandarcherwellcom",0.074,0.01,29,6.79292477685742
"legal",0.184,0.12,884,3.67558537120864
"loading",0.064,0,68,6.289019595936
"pump",0.076,0.012,26,7.11569816912047
"purposebuilt",0.078,0.014,58,6.39902049115033
"runeskeiebergenbiocom",0.08,0.016,42,6.42255098856052
"skaarberg",0.166,0.102,25,7.21578162767745
"techsteps",0.12,0.056,118,6.15288742161142
"lonnie",0.158,0.094,19,7.38763188460411
"redelivered",0.068,0.004,25,7.06917815348558
"everincreasing",0.064,0,15,7.45217040574168
"fagervoll",0.064,0,28,7.45217040574168
"energeia",0.064,0,24,8.21431045778858
"coating",0.064,0,23,7.52116327722863
"flexisource",0.064,0,9,8.21431045778858
"softoxme",0.064,0,7,8.21431045778858
"learn",0.084,0.022,581,3.94361450575903
"abuse",0.126,0.064,436,4.14895343243973
"amend",0.094,0.032,99,5.63843202979485
"assembly",0.066,0.004,264,4.9562139197671
"comparing",0.062,0,15,7.52116327722863
"covers",0.07,0.008,450,4.10578126057452
"formally",0.066,0.004,105,5.5550504208558
"guts",0.064,0.002,13,7.96299602950767
"house",0.066,0.004,256,4.70489949148619
"inform",0.1,0.038,191,4.91847359178425
"larslundveidekkeno",0.062,0,20,7.1644883332899
"launched",0.112,0.05,553,3.99690580280925
"maersk",0.062,0,86,6.15288742161142
"media",0.086,0.024,1940,2.78121247921559
"servicesolutions",0.062,0,21,7.1644883332899
"stability",0.078,0.016,103,5.64936110032704
"trees",0.062,0,69,6.289019595936
"vertically",0.062,0,49,6.37603097292563
"integrate",0.074,0.012,238,4.76659306049153
"driven",0.134,0.072,494,4.20697727255611
"engineered",0.066,0.004,44,6.52263444711751
"preserving",0.062,0,35,6.69448470404417
"claimed",0.062,0,22,7.21578162767745
"haakonsvern",0.084,0.022,12,7.96299602950767
"valueadding",0.062,0,15,7.45217040574168
"lake",0.062,0,95,6.00133752348422
"relocate",0.062,0,18,7.32700726278768
"prostate",0.062,0,83,6.82801609666869
"consensual",0.062,0,11,8.08077906516406
"announces",0.078,0.018,1405,2.94204376844049
"bidding",0.088,0.028,74,5.92611410224663
"cornerstone",0.07,0.01,80,5.81641518499021
"draw",0.064,0.004,55,6.54930269419967
"earnout",0.06,0,77,6.20897688826247
"forward",0.086,0.026,3729,2.12688659096383
"members",0.14,0.08,1601,3.29432953196045
"recruiting",0.078,0.018,71,5.94071290166779
"reside",0.06,0,14,7.52116327722863
"satisfying",0.06,0,49,6.3315792103548
"solving",0.068,0.008,48,6.35355811707357
"succeeded",0.102,0.042,58,6.09977759629747
"therapeutic",0.148,0.088,535,4.7757255440548
"turnkey",0.062,0.002,484,4.12713438504509
"utilizes",0.06,0,66,5.97056586481747
"distributes",0.06,0,31,6.75902322518174
"bta",0.06,0,26,7.21578162767745
"invitro",0.06,0,18,7.52116327722863
"lidström",0.06,0,11,7.96299602950767
"flyfisk",0.06,0,9,8.21431045778858
"jimmybengtssonveidekkeno",0.06,0,9,7.96299602950767
"horobin",0.06,0,15,8.21431045778858
"consolidator",0.06,0,7,8.21431045778858
"lesions",0.06,0,119,6.0330862217988
"employment",0.106,0.048,187,5.06035417901969
"euros",0.062,0.004,187,5.04823281848735
"fibre",0.064,0.006,76,6.37603097292563
"hosted",0.062,0.004,275,4.59953897582837
"identification",0.11,0.052,289,4.67542367335324
"impacts",0.142,0.084,102,5.63843202979485
"inexpensive",0.058,0,8,8.08077906516406
"nextgeneration",0.094,0.036,134,5.29268615638831
"predominantly",0.086,0.028,28,6.82801609666869
"prohibited",0.176,0.118,31,6.79292477685742
"reasonably",0.058,0,24,7.02472639091474
"selecting",0.074,0.016,23,7.02472639091474
"virgin",0.058,0,128,5.52549161861426
"wellknown",0.058,0,54,6.18992869329177
"ingebrigtsen",0.058,0,62,6.09977759629747
"avoiding",0.058,0,56,6.13486891610874
"bruck",0.058,0,31,7.96299602950767
"torkildsen",0.064,0.006,16,8.08077906516406
"regulating",0.058,0,10,7.85763551384985
"backend",0.058,0,14,7.59527124938236
"inefficiencies",0.058,0,12,7.76232533404552
"notebook",0.232,0.176,175,5.19040730726789
"accommodate",0.062,0.006,129,5.37272886406185
"airbus",0.176,0.12,136,5.85615551363972
"allenby",0.15,0.094,73,5.94071290166779
"app",0.062,0.006,129,5.75350135957964
"comprises",0.056,0,521,3.96785811736902
"coverage",0.072,0.016,269,4.73087497788945
"debtfree",0.056,0,28,6.86438374083956
"enhances",0.056,0,51,6.26840030873327
"informing",0.056,0,14,7.52116327722863
"petterlotellocorpcom",0.104,0.048,39,6.49665896071425
"renewables",0.066,0.01,391,4.64276771037918
"repeat",0.086,0.03,60,6.17123656027962
"scope",0.08,0.024,634,3.89491939410618
"softwareasaservice",0.062,0.006,21,7.26984884894773
"something",0.056,0,78,5.82948726655756
"wants",0.102,0.046,99,5.58550962834051
"recovery",0.12,0.064,349,4.49379391873146
"doseescalation",0.058,0.002,18,7.38763188460411
"nya",0.056,0,19,7.85763551384985
"volunteers",0.056,0,28,7.21578162767745
"prototypes",0.056,0,20,7.26984884894773
"yara",0.056,0,867,5.23296692168669
"concentrations",0.056,0,20,7.32700726278768
"vianarønningen",0.056,0,11,7.96299602950767
"intratumoral",0.056,0,22,7.32700726278768
"terminals",0.122,0.068,462,4.47324525050407
"adding",0.068,0.014,298,4.51477370920066
"calculation",0.176,0.122,66,6.09977759629747
"centrally",0.054,0,66,6.00133752348422
"counterparty",0.054,0,31,7.02472639091474
"extension",0.098,0.044,1049,3.58933764450431
"faces",0.054,0,25,6.98216677649595
"fee",0.154,0.1,168,5.24756572110784
"get",0.056,0.002,347,4.41082762093564
"invite",0.054,0,253,4.63476766771211
"metrics",0.058,0.004,58,6.44664854013959
"newest",0.056,0.002,49,6.35355811707357
"nonexclusive",0.058,0.004,23,7.06917815348558
"optimistic",0.076,0.022,59,6.08268316293817
"reactivation",0.054,0,30,7.02472639091474
"regard",0.058,0.004,116,5.51582970770252
"round",0.054,0,212,5.14294077002897
"table",0.054,0,75,5.97056586481747
"tietoevry",0.098,0.044,253,5.94071290166779
"variety",0.054,0,308,4.48346680457561
"heave",0.054,0,22,7.11569816912047
"toxicity",0.054,0,10,8.08077906516406
"rec",0.072,0.018,480,5.49678151273183
"everfuel",0.064,0.01,732,5.64936110032704
"kontali",0.054,0,21,8.21431045778858
"intracellular",0.084,0.032,95,5.69431248818931
"academic",0.096,0.044,42,6.49665896071425
"affiliated",0.136,0.084,38,6.63386008222773
"ahead",0.076,0.024,458,4.09876368791588
"aligns",0.052,0,25,6.98216677649595
"basin",0.082,0.03,213,5.30040820248222
"bbl",0.192,0.14,48,6.94134478197569
"blanc",0.104,0.052,47,6.49665896071425
"branch",0.054,0.002,197,4.99543463292038
"bundled",0.06,0.008,41,6.63386008222773
"confirming",0.08,0.028,88,5.69431248818931
"disagrees",0.052,0,17,7.32700726278768
"easy",0.078,0.026,344,4.63875968898165
"external",0.088,0.036,443,4.1762843261567
"financing",0.218,0.166,1038,3.62788631462154
"founded",0.058,0.006,1418,2.93838478155544
"hamburg",0.056,0.004,49,6.3315792103548
"harsh",0.086,0.034,112,5.5550504208558
"kwh",0.058,0.006,26,7.02472639091474
"measurement",0.228,0.176,154,5.70587331059038
"monthly",0.084,0.032,272,4.75754322497161
"participate",0.07,0.018,561,3.93566217756853
"promote",0.054,0.002,114,5.46887272461475
"redelivery",0.052,0,23,7.06917815348558
"scalability",0.086,0.034,48,6.3315792103548
"schemes",0.052,0,46,6.49665896071425
"sencell",0.376,0.324,67,7.06917815348558
"submission",0.072,0.02,175,5.06035417901969
"till",0.052,0,48,6.54930269419967
"japanese",0.142,0.09,127,5.76577145217145
"mpw",0.154,0.102,33,7.85763551384985
"penguin",0.052,0,32,7.52116327722863
"polysilicon",0.052,0,171,6.26840030873327
"rotation",0.052,0,17,7.52116327722863
"sleep",0.052,0,7,8.21431045778858
"optimally",0.052,0,14,7.52116327722863
"patent",0.238,0.188,540,4.96726375595368
"french",0.08,0.03,131,5.85615551363972
"behalf",0.092,0.042,505,4.00961783839761
"consecutive",0.054,0.004,101,5.57525312817332
"engaged",0.08,0.03,343,4.4236483093647
"estonia",0.05,0,96,5.74137999904729
"force",0.074,0.024,250,4.73087497788945
"hub",0.05,0,181,5.30040820248222
"known",0.052,0.002,630,3.81283139718788
"lindqvist",0.054,0.004,26,7.1644883332899
"marketplace",0.062,0.012,173,5.24023968101577
"nano",0.13,0.08,115,5.4417217355488
"rebuilding",0.05,0,21,7.1644883332899
"sendje",0.05,0,26,7.52116327722863
"usbtokens",0.114,0.064,53,6.20897688826247
"wanting",0.05,0,37,6.57670166838778
"weisethaunet",0.058,0.008,65,6.57670166838778
"fabien",0.05,0,7,8.21431045778858
"acceleration",0.1,0.05,75,6.06587604462179
"notable",0.054,0.004,25,6.94134478197569
"bbls",0.108,0.058,45,7.26984884894773
"omv",0.05,0,43,6.63386008222773
"golbey",0.05,0,42,7.85763551384985
"microphone",0.05,0,22,7.06917815348558
"arefjord",0.05,0,15,8.21431045778858
"bugge",0.05,0,17,7.45217040574168
"balt",0.048,0,14,7.52116327722863
"campaign",0.214,0.166,293,4.98973661180574
"embarking",0.048,0,46,6.3315792103548
"eus",0.102,0.054,33,6.79292477685742
"firsthand",0.048,0,18,7.32700726278768
"gogl",0.074,0.026,47,6.49665896071425
"heiberg",0.052,0.004,67,6.54930269419967
"impressive",0.098,0.05,124,5.38109711373236
"insights",0.102,0.054,181,5.11036459959436
"intention",0.088,0.04,282,4.58049078085767
"judgement",0.098,0.05,45,6.94134478197569
"mboepd",0.266,0.218,230,6.75902322518174
"monetize",0.056,0.008,96,5.59587241537606
"nokdenominated",0.05,0.002,13,7.59527124938236
"precautionary",0.048,0,29,6.82801609666869
"protect",0.11,0.062,261,4.66715916350334
"reelected",0.104,0.056,408,4.89753041793901
"rise",0.048,0,88,5.76577145217145
"unresectable",0.066,0.018,28,7.1644883332899
"name",0.162,0.114,775,3.86311128690996
"logistics",0.136,0.088,720,4.12473917431914
"italia",0.048,0,20,7.85763551384985
"kjellarve",0.048,0,8,8.08077906516406
"arguments",0.048,0,13,7.59527124938236
"sds",0.048,0,20,8.21431045778858
"davis",0.048,0,27,6.98216677649595
"bizzari",0.048,0,16,8.08077906516406
"ayfie",0.05,0.002,25,8.21431045778858
"doorstep",0.048,0,11,7.76232533404552
"observ",0.048,0,7,8.21431045778858
"classical",0.048,0,7,8.21431045778858
"generations",0.09,0.044,36,6.60487254535448
"assessed",0.12,0.074,75,5.94071290166779
"billion",0.062,0.016,3020,2.5072001930397
"called",0.062,0.016,208,4.90272523481611
"choice",0.046,0,395,4.22797541939588
"competitiveness",0.06,0.014,158,5.19040730726789
"editors",0.12,0.074,139,5.2257466737132
"eliminate",0.05,0.004,46,6.3315792103548
"enabler",0.048,0.002,85,5.8035117801543
"end",0.078,0.032,3144,2.31323962470511
"foremost",0.084,0.038,28,6.82801609666869
"moves",0.046,0,49,6.289019595936
"satisfaction",0.09,0.044,170,5.06647040603713
"school",0.058,0.012,889,4.15880572888274
"seafoods",0.046,0,98,6.3315792103548
"serial",0.062,0.016,60,6.39902049115033
"society",0.06,0.014,434,4.27411657539374
"standing",0.052,0.006,67,6.00133752348422
"tailored",0.052,0.006,225,5.00116530762936
"tower",0.054,0.008,132,6.0330862217988
"yields",0.096,0.05,88,5.88355448782784
"closed",0.052,0.006,486,4.12234968692175
"zurich",0.046,0,82,5.82948726655756
"valuations",0.046,0,17,7.76232533404552
"grupo",0.046,0,36,7.26984884894773
"micro",0.048,0.002,21,7.26984884894773
"separation",0.046,0,45,6.69448470404417
"deutschland",0.048,0.002,27,7.45217040574168
"dosage",0.046,0,13,7.76232533404552
"fischer",0.046,0,24,7.67531395705589
"foodwaste",0.046,0,9,7.96299602950767
"studied",0.046,0,25,7.02472639091474
"timelines",0.052,0.006,17,7.52116327722863
"antidilution",0.046,0,12,7.67531395705589
"bone",0.046,0,35,7.26984884894773
"mea",0.048,0.002,23,7.96299602950767
"olof",0.046,0,20,7.52116327722863
"membrane",0.056,0.012,40,6.49665896071425
"adult",0.044,0,12,7.67531395705589
"applied",0.062,0.018,380,4.28248482506425
"awareness",0.062,0.018,89,5.82948726655756
"beermann",0.044,0,23,7.02472639091474
"disclaimers",0.044,0,11,7.76232533404552
"either",0.086,0.042,249,4.69216046570876
"environmental",0.08,0.036,1176,3.43159199375919
"extensive",0.068,0.024,1337,3.07264690128592
"fiscal",0.082,0.038,188,5.11679548992465
"gwh",0.044,0,107,5.74137999904729
"highlighting",0.048,0.004,33,6.66371304537741
"hundreds",0.05,0.006,132,5.30040820248222
"lack",0.082,0.038,70,5.98583333694826
"perpetual",0.044,0,161,5.45974024105148
"recycle",0.108,0.064,92,5.95552798745293
"rmeinkohnakvagroupcom",0.046,0.002,22,7.06917815348558
"runs",0.056,0.012,78,5.84273249330758
"solberg",0.07,0.026,81,6.18992869329177
"superior",0.076,0.032,213,4.88722104828015
"tombeermannnextbiometricscom",0.044,0,23,7.02472639091474
"utilize",0.066,0.022,157,5.14958531274764
"worlds",0.08,0.036,1106,3.29641721539094
"item",0.068,0.024,292,5.13634008599762
"geopolitical",0.052,0.008,17,7.32700726278768
"brussels",0.044,0,50,6.289019595936
"drew",0.044,0,10,8.21431045778858
"slim",0.044,0,10,7.96299602950767
"recipients",0.044,0,14,7.59527124938236
"dialog",0.044,0,13,7.59527124938236
"compromised",0.044,0,13,8.08077906516406
"escape",0.07,0.028,27,6.90212406882241
"authorize",0.042,0,87,5.79077275437687
"batteries",0.084,0.042,156,5.5550504208558
"commercially",0.064,0.022,200,4.91319653468341
"completely",0.052,0.01,130,5.40663041573753
"complicated",0.042,0,20,7.1644883332899
"cooperative",0.046,0.004,51,6.60487254535448
"der",0.07,0.028,40,6.72623340235875
"edge",0.078,0.036,122,5.4417217355488
"embark",0.046,0.004,21,7.11569816912047
"enhancing",0.042,0,104,5.5550504208558
"fulfil",0.066,0.024,58,6.09977759629747
"giving",0.076,0.034,229,4.82268252714258
"job",0.05,0.008,193,4.99543463292038
"living",0.042,0,149,5.27741868425752
"northrop",0.042,0,25,7.76232533404552
"precedent",0.072,0.03,61,6.15288742161142
"proper",0.048,0.006,26,6.90212406882241
"propose",0.052,0.01,293,4.58806657466613
"rata",0.06,0.018,60,6.17123656027962
"safely",0.066,0.024,126,5.38109711373236
"search",0.164,0.122,443,4.19921526722062
"segments",0.088,0.046,650,3.85212216533436
"skogs",0.042,0,49,7.06917815348558
"twelve",0.074,0.032,178,5.01855705034123
"unconditional",0.042,0,27,7.11569816912047
"variants",0.042,0,22,7.32700726278768
"xiaomis",0.048,0.006,20,7.52116327722863
"organization",0.048,0.006,484,4.15386744724216
"connected",0.07,0.028,366,4.34907961386719
"volumes",0.142,0.1,896,3.75004572487773
"browser",0.106,0.064,35,6.63386008222773
"android",0.056,0.014,33,6.90212406882241
"lien",0.042,0,117,5.84273249330758
"digitalized",0.042,0,34,6.66371304537741
"colocated",0.042,0,9,7.96299602950767
"oseafk",0.042,0,11,7.76232533404552
"tree",0.042,0,16,7.59527124938236
"coronado",0.042,0,28,8.21431045778858
"quintana",0.042,0,9,8.21431045778858
"agency",0.112,0.072,414,4.32540986978129
"banking",0.076,0.036,463,4.44648780133452
"barrel",0.044,0.004,353,4.48346680457561
"boundaries",0.04,0,76,5.84273249330758
"briefing",0.042,0.002,65,6.69448470404417
"buyback",0.088,0.048,1092,4.04212340880254
"community",0.04,0,529,3.99901328514882
"compute",0.138,0.098,63,6.20897688826247
"critical",0.06,0.02,552,4.02682256384724
"desired",0.08,0.04,45,6.44664854013959
"fish",0.088,0.048,1121,3.94162048715216
"grows",0.04,0,64,6.06587604462179
"gruppen",0.048,0.008,1387,3.75004572487773
"handling",0.046,0.006,400,4.51477370920066
"invaluable",0.052,0.012,56,6.15288742161142
"lifted",0.096,0.056,82,6.01708588045236
"longterm",0.132,0.092,1698,2.89269517901572
"outbreak",0.062,0.022,102,5.77819397217001
"reaffirms",0.04,0,23,7.06917815348558
"relationship",0.044,0.004,586,3.85577180442191
"scotland",0.056,0.016,195,5.41528847848064
"shortterm",0.11,0.07,134,5.38953598237823
"start",0.058,0.018,2241,2.57341707168131
"stepping",0.044,0.004,43,6.39902049115033
"underway",0.044,0.004,188,4.98407087427006
"whollyowned",0.052,0.012,244,4.7757255440548
"emerald",0.06,0.02,25,7.21578162767745
"agents",0.044,0.004,78,5.97056586481747
"incidents",0.04,0,37,6.57670166838778
"ryberg",0.04,0,17,7.96299602950767
"sentiment",0.042,0.002,23,7.06917815348558
"yielding",0.052,0.012,26,6.90212406882241
"thresholds",0.04,0,19,7.32700726278768
"reused",0.04,0,17,7.38763188460411
"showcasing",0.04,0,20,7.1644883332899
"recognizing",0.04,0,19,7.32700726278768
"infrared",0.04,0,9,7.96299602950767
"gambit",0.04,0,13,7.96299602950767
"cogeneration",0.04,0,12,8.36846113761584
"jurong",0.04,0,10,8.21431045778858
"resides",0.162,0.124,37,6.69448470404417
"combines",0.054,0.016,184,4.97283480100314
"automatic",0.038,0,112,5.52549161861426
"barcelona",0.038,0,66,6.26840030873327
"bnp",0.122,0.084,79,6.39902049115033
"brewery",0.05,0.012,25,7.96299602950767
"capitalizing",0.066,0.028,105,5.50626025668637
"certify",0.038,0,14,7.52116327722863
"cooperate",0.04,0.002,89,5.72940380800058
"cultural",0.038,0,67,6.18992869329177
"dealing",0.038,0,32,6.72623340235875
"dey",0.038,0,9,7.96299602950767
"exploit",0.038,0,46,6.3315792103548
"factories",0.038,0,31,6.82801609666869
"hansaasnaswesternbulkcom",0.038,0,8,8.08077906516406
"invitation",0.056,0.018,198,5.07262427161151
"ipp",0.044,0.006,44,6.69448470404417
"linkedin",0.05,0.012,371,4.34609007501883
"shipbuilder",0.04,0.002,27,6.86438374083956
"sign",0.038,0,185,4.96726375595368
"specified",0.056,0.018,62,6.11716933900934
"starts",0.038,0,347,4.36416285607852
"supplementary",0.046,0.008,62,6.31007300513383
"transferring",0.038,0,53,6.22839497411957
"verft",0.048,0.01,24,7.1644883332899
"weapon",0.038,0,90,6.24819760141575
"wilforce",0.082,0.044,23,7.32700726278768
"rare",0.038,0,33,6.72623340235875
"reimbursement",0.088,0.05,68,6.69448470404417
"optimum",0.038,0,25,6.98216677649595
"discussing",0.046,0.008,26,6.94134478197569
